"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"S","A","20150101","2015","52","2015","624","GNB","Guinea-Bissau","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","130852336.537",,"130852336.537","0","true","false",
"S","A","20150101","2015","52","2015","548","VUT","Vanuatu","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","176568671.013",,"176568671.013","0","true","false",
"S","A","20180101","2018","52","2018","548","VUT","Vanuatu","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","216436869.52",,"216436869.52","0","true","false",
"S","A","20140101","2014","52","2014","524","NPL","Nepal","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1197130385.493",,"1197130385.493","0","true","false",
"S","A","20160101","2016","52","2016","634","QAT","Qatar","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31541208791.209",,"31541208791.209","0","true","false",
"S","A","20120101","2012","52","2012","600","PRY","Paraguay","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1343250945.618",,"1343250945.618","0","true","false",
"S","A","20130101","2013","52","2013","598","PNG","Papua New Guinea","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3901495362.968",,"3901495362.968","0","true","false",
"S","A","20200101","2020","52","2020","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12116810362.046",,"12116810362.046","0","true","false",
"S","A","20200101","2020","52","2020","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7605546293.609",,"7605546293.609","0","true","false",
"S","A","20210101","2021","52","2021","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12338231773.062",,"12338231773.062","0","true","false",
"S","A","20210101","2021","52","2021","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9173703298.428",,"9173703298.428","0","true","false",
"S","A","20120101","2012","52","2012","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4235934897.038",,"4235934897.038","0","true","false",
"S","A","20120101","2012","52","2012","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3259675540.835",,"3259675540.835","0","true","false",
"S","A","20140101","2014","52","2014","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4647069508.532",,"4647069508.532","0","true","false",
"S","A","20140101","2014","52","2014","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2044681622.389",,"2044681622.389","0","true","false",
"S","A","20170101","2017","52","2017","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9475000000",,"9475000000","0","true","false",
"S","A","20170101","2017","52","2017","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6601990000",,"6601990000","0","true","false",
"S","A","20150101","2015","52","2015","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7308790108.805",,"7308790108.805","0","true","false",
"S","A","20150101","2015","52","2015","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6142193022.703",,"6142193022.703","0","true","false",
"S","A","20160101","2016","52","2016","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7626261682.256",,"7626261682.256","0","true","false",
"S","A","20160101","2016","52","2016","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6332982156.778",,"6332982156.778","0","true","false",
"S","A","20130101","2013","52","2013","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4897807097.126",,"4897807097.126","0","true","false",
"S","A","20130101","2013","52","2013","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2454044041.075",,"2454044041.075","0","true","false",
"S","A","20180101","2018","52","2018","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10086482951.4",,"10086482951.4","0","true","false",
"S","A","20180101","2018","52","2018","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7572036283.64",,"7572036283.64","0","true","false",
"S","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11707563754.946",,"11707563754.946","0","true","false",
"S","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8249672428.747",,"8249672428.747","0","true","false",
"S","A","20190101","2019","52","2019","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13497556265.334",,"13497556265.334","0","true","false",
"S","A","20190101","2019","52","2019","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9924810905.259",,"9924810905.259","0","true","false",
"S","A","20160101","2016","52","2016","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","74478258096.515",,"74478258096.515","0","true","false",
"S","A","20160101","2016","52","2016","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98510351170.208",,"98510351170.208","0","true","false",
"S","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","77739477963.184",,"77739477963.184","0","true","false",
"S","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104096174274.843",,"104096174274.843","0","true","false",
"S","A","20180101","2018","52","2018","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","81643119205.008",,"81643119205.008","0","true","false",
"S","A","20180101","2018","52","2018","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","113149336665.643",,"113149336665.643","0","true","false",
"S","A","20220101","2022","52","2022","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","46257409284.71",,"46257409284.71","0","true","false",
"S","A","20220101","2022","52","2022","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","64070399556.31",,"64070399556.31","0","true","false",
"S","A","20120101","2012","52","2012","324","GIN","Guinea","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","891760000",,"891760000","0","true","false",
"S","A","20120101","2012","52","2012","324","GIN","Guinea","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","159060000",,"159060000","0","true","false",
"S","A","20130101","2013","52","2013","328","GUY","Guyana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","164690000",,"164690000","0","true","false",
"S","A","20130101","2013","52","2013","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","502691940.223",,"502691940.223","0","true","false",
"S","A","20190101","2019","52","2019","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1414773201.618",,"1414773201.618","0","true","false",
"S","A","20190101","2019","52","2019","328","GUY","Guyana","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","237673372.543",,"237673372.543","0","true","false",
"S","A","20130101","2013","52","2013","324","GIN","Guinea","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","753560000",,"753560000","0","true","false",
"S","A","20130101","2013","52","2013","324","GIN","Guinea","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","106590000",,"106590000","0","true","false",
"S","A","20120101","2012","52","2012","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","95369028.889",,"95369028.889","0","true","false",
"S","A","20120101","2012","52","2012","308","GRD","Grenada","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","163677516.296",,"163677516.296","0","true","false",
"S","A","20160101","2016","52","2016","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","198967453.442",,"198967453.442","0","true","false",
"S","A","20160101","2016","52","2016","308","GRD","Grenada","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","486244068.844",,"486244068.844","0","true","false",
"S","A","20180101","2018","52","2018","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","235848372.674",,"235848372.674","0","true","false",
"S","A","20180101","2018","52","2018","308","GRD","Grenada","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","575761856.196",,"575761856.196","0","true","false",
"S","A","20150101","2015","52","2015","324","GIN","Guinea","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","503480341.124",,"503480341.124","0","true","false",
"S","A","20150101","2015","52","2015","324","GIN","Guinea","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","78448486.586",,"78448486.586","0","true","false",
"S","A","20190101","2019","52","2019","340","HND","Honduras","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2419221605.476",,"2419221605.476","0","true","false",
"S","A","20190101","2019","52","2019","340","HND","Honduras","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2977815805.382",,"2977815805.382","0","true","false",
"S","A","20140101","2014","52","2014","332","HTI","Haiti","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1087153961.347",,"1087153961.347","0","true","false",
"S","A","20140101","2014","52","2014","332","HTI","Haiti","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","701186851.493",,"701186851.493","0","true","false",
"S","A","20190101","2019","52","2019","332","HTI","Haiti","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","620028961.897",,"620028961.897","0","true","false",
"S","A","20190101","2019","52","2019","332","HTI","Haiti","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","530970758.564",,"530970758.564","0","true","false",
"S","A","20150101","2015","52","2015","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","74092952176.853",,"74092952176.853","0","true","false",
"S","A","20150101","2015","52","2015","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104356283018.463",,"104356283018.463","0","true","false",
"S","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","80941656215.148",,"80941656215.148","0","true","false",
"S","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","101970984766.663",,"101970984766.663","0","true","false",
"S","A","20130101","2013","52","2013","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","75197292088.965",,"75197292088.965","0","true","false",
"S","A","20130101","2013","52","2013","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104776913989.224",,"104776913989.224","0","true","false",
"S","A","20200101","2020","52","2020","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","54945439528.688",,"54945439528.688","0","true","false",
"S","A","20200101","2020","52","2020","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","66924182917.316",,"66924182917.316","0","true","false",
"S","A","20140101","2014","52","2014","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","73964403142.762",,"73964403142.762","0","true","false",
"S","A","20140101","2014","52","2014","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","106921698431.597",,"106921698431.597","0","true","false",
"S","A","20120101","2012","52","2012","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","76618079454.94",,"76618079454.94","0","true","false",
"S","A","20120101","2012","52","2012","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98504137880.53",,"98504137880.53","0","true","false",
"S","A","20170101","2017","52","2017","484","MEX","Mexico","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","49730302305",,"49730302305","0","true","false",
"S","A","20170101","2017","52","2017","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","38026044746",,"38026044746","0","true","false",
"S","A","20120101","2012","52","2012","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2872040580",,"2872040580","0","true","false",
"S","A","20120101","2012","52","2012","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2795264380",,"2795264380","0","true","false",
"S","A","20140101","2014","52","2014","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3122476250",,"3122476250","0","true","false",
"S","A","20140101","2014","52","2014","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3196614110",,"3196614110","0","true","false",
"S","A","20170101","2017","52","2017","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3308646950",,"3308646950","0","true","false",
"S","A","20170101","2017","52","2017","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3600138420",,"3600138420","0","true","false",
"S","A","20130101","2013","52","2013","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2962972200",,"2962972200","0","true","false",
"S","A","20130101","2013","52","2013","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2997144830",,"2997144830","0","true","false",
"S","A","20160101","2016","52","2016","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3191883080",,"3191883080","0","true","false",
"S","A","20160101","2016","52","2016","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3414111700",,"3414111700","0","true","false",
"S","A","20150101","2015","52","2015","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3161877290",,"3161877290","0","true","false",
"S","A","20150101","2015","52","2015","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3242586480",,"3242586480","0","true","false",
"S","A","20180101","2018","52","2018","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3541272390",,"3541272390","0","true","false",
"S","A","20180101","2018","52","2018","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3706981580",,"3706981580","0","true","false",
"S","A","20190101","2019","52","2019","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3641127600",,"3641127600","0","true","false",
